date,Gross_Capital_Formation_const_2015usd,Gross_Capital_Formation_annual_growth,Gross_Fixed_Capital_Formation_const_2015usd,Gross_Fixed_Capital_Formation_annual_growth,household_consu,Country_ISO
2005,,,,,,CSS
2004,,,,,,CSS
2003,,,,,,CSS
2002,,,,,,CSS
2001,,,,,,CSS
2000,,,,,,CSS
1999,,,,,,CSS
1998,,,,,,CSS
1997,,,,,,CSS
1996,,,,,,CSS
1995,,,,,,CSS
1994,,,,,,CSS
1993,,,,,,CSS
1992,,,,,,CSS
1991,,,,,,CSS
1990,,,,,,CSS
1989,,,,,,CSS
1988,,,,,,CSS
1987,,,,,,CSS
1986,,,,,,CSS
1985,,,,,,CSS
1984,,,,,,CSS
1983,,,,,,CSS
1982,,,,,,CSS
1981,,,,,,CSS
1980,,,,,,CSS
1979,,,,,,CSS
1978,,,,,,CSS
1977,,,,,,CSS
1976,,,,,,CSS
1975,,,,,,CSS
1974,,,,,,CSS
1973,,,,,,CSS
1972,,,,,,CSS
1971,,,,,,CSS
1970,,,,,,CSS
1969,,,,,,CSS
1968,,,,,,CSS
1967,,,,,,CSS
1966,,,,,,CSS
1965,,,,,,CSS
1964,,,,,,CSS
1963,,,,,,CSS
1962,,,,,,CSS
1961,,,,,,CSS
1960,,,,,,CSS
2021,,,,,,CEB
2020,326936474161.126,-7.8576975924211,318784136542.449,21.3242588175687,910297983489.435,CEB
2019,354816914293.033,4.29749404195267,334756505907.179,21.839152972185,931841357608.195,CEB
2018,340196969785.594,8.90607201366953,310173984061.845,21.0880788617648,926300499501.042,CEB
2017,312376494253.592,7.31071066219184,288252744094.19,20.4662693982709,826501062467.212,CEB
2016,291095355091.754,-1.94528902546192,271982329731.655,20.354240962298,744943609112.846,CEB
2015,296870341260.139,6.7723125835484,286669683076.476,22.169806922665,725370359352.856,CEB
2014,278040565083.612,7.7552354252954,267843409434.152,21.6343497951294,836636284898.122,CEB
2013,258029750467.552,-2.43921342893744,253136937067.678,21.3369774067793,823837922394.904,CEB
2012,264481006699.966,-4.92883812644992,254413032308.361,21.9727914605959,793276191946.374,CEB
2011,278192673243.797,6.42745250379406,258182049308.325,22.5666276741246,843130064876.921,CEB
2010,261391837067.489,3.69582525953915,244121921046.384,22.1597729228061,770088751686.04,CEB
2009,252075564675.101,-22.2412782933728,252454058184.624,23.5932317816183,755265802802.816,CEB
2008,324176579993.363,3.61536107812751,302136799965.449,27.4012080936393,892271625282.597,CEB
2007,312865367277.859,16.6005744454147,282158245205.426,27.1112028467144,733868821712.761,CEB
2006,268322320679.752,14.5519753736365,237151648389.535,24.6999989825025,588009612493.342,CEB
2005,234236310464.8,4.5893823776135,211687608185.48,23.5231475147713,528641330085.879,CEB
2004,223958020537.022,13.4158368089422,194047024122.376,22.9237443933522,457769259549.314,CEB
2003,197466268237.562,5.32322084081854,180795588802.342,22.7714904695291,382223811286.691,CEB
2002,187485975705.21,1.79814921706307,172904993283.691,22.6854686056787,322449880560.352,CEB
2001,184174247908.413,1.16023105694649,170062945288.818,23.537594929956,283949391270.673,CEB
2000,182061909096.21,5.39508424439454,167194624345.636,24.4507868103772,257761475196.238,CEB
1999,172742315641.626,-0.732641366073764,161749116907.286,24.8396409995733,260325943594.635,CEB
1998,174017237910.658,7.72756224529473,159092925746.033,25.0923513781847,267154891916.257,CEB
1997,161534554652.246,8.57444025448768,147520904710.643,24.477435930549,244105309544.162,CEB
1996,148777699681.09,14.1014592608766,133545256159.831,23.2464458400439,247096954954.163,CEB
1995,130390707222.185,,118768054342.517,21.565142808866,228227313191.442,CEB
1994,,,,,,CEB
1993,,,,,,CEB
1992,,,,,,CEB
1991,,,,,,CEB
1990,,,,,,CEB
1989,,,,,,CEB
1988,,,,,,CEB
1987,,,,,,CEB
1986,,,,,,CEB
1985,,,,,,CEB
1984,,,,,,CEB
1983,,,,,,CEB
1982,,,,,,CEB
1981,,,,,,CEB
1980,,,,,,CEB
1979,,,,,,CEB
1978,,,,,,CEB
1977,,,,,,CEB
1976,,,,,,CEB
1975,,,,,,CEB
1974,,,,,,CEB
1973,,,,,,CEB
1972,,,,,,CEB
1971,,,,,,CEB
1970,,,,,,CEB
1969,,,,,,CEB
1968,,,,,,CEB
1967,,,,,,CEB
1966,,,,,,CEB
1965,,,,,,CEB
1964,,,,,,CEB
1963,,,,,,CEB
1962,,,,,,CEB
1961,,,,,,CEB
1960,,,,,,CEB
2021,,,,,,EAR
2020,2877752822604.73,-10.8523749461603,2714962363940.76,23.9509239226636,6534737546049.7,EAR
2019,3228075701250.31,2.33757668629812,2979757187456.23,24.9910715087781,7055156406812.63,EAR
2018,3154340571445.75,4.48421679150759,2943838909330.5,25.3426460587474,6817897502283.44,EAR
2017,3018963694526.29,6.79516883969794,2799330309218.1,25.0587590287686,6790612674147.1,EAR
2016,2826872907573.02,2.1188981363907,2643951631219.85,25.1332591166349,6346348236363.7,EAR
2015,2768217204809.07,3.53726495609131,2563557963472.1,25.42612437225,6188860573184.67,EAR
2014,2673643355349.44,5.02146904402605,2439791814953.44,25.0059383531943,6410636688042.07,EAR
2013,2545806471464.06,0.269283904909329,2349526142418.8,24.9593377803449,6106378434097.77,EAR
2012,2538969435423.89,4.18316960132748,2276751079869.35,25.3417722824168,5917567006600.98,EAR
2011,2437024564658.23,5.33398645601454,2189007898734.64,25.4276968268026,5599603033772.52,EAR
2010,2313616570161.69,9.83959033764425,1984540706919.65,24.8698515420574,5135952179039.01,EAR
2009,2106359431102.84,5.14015940532968,1809039198718.78,25.1516463997496,4347642977102.3,EAR
2008,2003382383112.56,3.90922907139193,1878671692622.95,25.34130008796,4402787861671.97,EAR
2007,1928011978354.8,95.3127057800315,1747117902799.59,25.2505469236037,3934354963615.6,EAR
2006,987141092871.959,38.0905875579176,1555195657604.66,23.8329615323206,3309295157179.26,EAR
2005,714850382150.728,-9.79521899350456,1405829062824.66,22.9270652653796,2949733645211.34,EAR
2004,792475048633.235,764.733446255439,1256226171572.43,22.1677059177749,2587475685762.84,EAR
2003,91643853035.2786,-88.835162757911,1115781719546.11,20.9051219181863,2290245433160.88,EAR
2002,820825696319.167,1125.99690260675,1055549266269.98,20.7134019989588,2086229443697.48,EAR
2001,66951694133.4764,-75.8129017638526,1046113836372.17,20.8871857046899,2160434150738.38,EAR
2000,276807467682.988,-53.0930756222243,1030082294858.1,20.6636828935025,2161487401678.69,EAR
1999,590120694023.032,-32.0582602873069,979274654944.26,21.1989471468731,2043584604672.78,EAR
1998,868568712721.354,-49.0744766137274,986128059232.726,22.1988618594491,1932619035459.62,EAR
1997,1705566590122.63,-5.09487598395459,1007575582113.21,22.0299797421915,1931875301619.29,EAR
1996,1797128034766.89,-28.667757033167,913411183318.92,21.3379351455891,1806358476178.54,EAR
1995,2519376876460.32,2.58476296067688,820130697936.617,20.8118216545152,1668139326104.45,EAR
1994,2455897741291.33,23.2951833905907,844751620792.536,21.3750745948372,1645755825525.96,EAR
1993,1991884576310.83,15.7771805346331,792986134341.927,21.2790717243796,1570314476270.2,EAR
1992,1720446608833.24,10.6630822191278,773480792843.271,20.9431662705711,1441128226187.54,EAR
1991,1554670784811.98,-15.9657578175953,723901025775.945,20.5979372813743,1294137780838.02,EAR
1990,1850044391948.47,45.8284008379986,675580393191.098,20.8188693018821,1200437073516.47,EAR
1989,1268644777915.17,9.93433182346834,620872409338.045,20.5950821385765,1019072097782.01,EAR
1988,1154002354744.24,-46.8314173596991,601589302993.347,21.0160963169457,1015614754537.98,EAR
1987,2170459127246.93,-12.0199085484546,596656731753.307,21.3526354298411,955142291858.144,EAR
1986,2466988941972.52,-4.25449356767292,577862012273.552,21.7956602649845,951586572840.215,EAR
1985,2576610677511.21,28.1253422861554,587287230907.997,21.1741036822574,922688466794.485,EAR
1984,2011007839305.2,23.7855621909183,587023622321.285,22.1010964868529,894724238418.958,EAR
1983,1624589979406.13,71.6640804832041,590698650856.11,22.9916197497127,881732194890.557,EAR
1982,946377352113.031,-9.9862478217599,614412966667.384,22.5425391484573,862048560729.74,EAR
1981,1051369739858.27,3.92365123400322,651307252925.412,22.5988287366501,880346731455.35,EAR
1980,1011675135904.26,12.9639317150098,615913442379.572,22.4187216727764,767447328175.619,EAR
1979,895573587555.855,-2.85695950881538,556726257534.371,22.8339320569669,624170750282.662,EAR
1978,921912247164.144,-1.06992671973674,546179174804.798,25.443627668346,523974406167.144,EAR
1977,931882709267.201,5.02902773369667,528787815907.837,25.6233482885522,458111851162.148,EAR
1976,887262054476.986,10.1512864343866,522147233172.494,24.8080540235269,400586447432.239,EAR
1975,805494046595.178,10.5780355838984,478382154253.988,22.5803282414799,380529707647.043,EAR
1974,728439461183.979,17.1612138108035,433827988697.823,18.7229506624694,355033626125.507,EAR
1973,621741135560.691,9.37838029777964,401579583473.084,19.4870400663763,273966002093.807,EAR
1972,568431470522.802,7.35789825621033,374963331324.535,19.5096914175133,222599375266.478,EAR
1971,529473359441.367,5.18660451415256,348848059875.633,18.3022332727507,204317697185.515,EAR
1970,503365767805.66,6.24184880983802,324800391292.919,18.1105410057701,188138148536.95,EAR
1969,473792364726.853,4.20076826281137,306965515990.031,17.6098194348896,177918201871.014,EAR
1968,454691815257.899,9.19174044370787,,17.0465747347659,160979749029.674,EAR
1967,416415942643.856,4.35330329676408,,,151148726144.875,EAR
1966,399044332559.014,3.24613676298861,,,143439625586.072,EAR
1965,386498076412.349,16.6716369634465,,,148809062669.583,EAR
1964,331269952553.627,15.3611740513552,,,138913540837.976,EAR
1963,287158964250.967,3.94642822173768,,,121326580446.276,EAR
1962,276256692186.096,0.640444527401456,,,114990299230.309,EAR
1961,274498680409.623,7.32470434119803,,,,EAR
1960,255764674214.205,,,,,EAR
2021,,,,,,BEA
2020,9536476064508.1,2.32073388108141,,34.9900715615514,12246010567793.1,BEA
2019,9320179501049.63,3.06363307366304,,34.8443159161323,12528655546827.2,BEA
2018,9043131144414.62,5.39566344246668,,34.8611120509269,12159920693718.8,BEA
2017,8580173841166.7,5.91869924617252,,34.0759167388126,11227156348748.4,BEA
2016,8100716778276.29,6.01455298725348,,33.6467664108208,10618568285346.2,BEA
2015,7641136570419.98,3.82041822022697,7498924436687.81,34.161484118874,10162891360294.0,BEA
2014,7359955489883.86,6.27605557232265,,34.5874011693064,10281566718529.5,BEA
2013,6925318643271.71,7.25744629870458,,34.3387323835096,10038676102056.6,BEA
2012,6456725273866.0,6.04612844087585,,33.1335235971774,10064679955351.2,BEA
2011,6088600657840.92,6.77920633112312,,32.209369139168,9418658025051.85,BEA
2010,5702047118574.87,12.576269849172,,31.5340176517332,8164801850233.92,BEA
2009,5065052453962.45,8.06651396689848,,31.5894051072272,7178729271803.74,BEA
2008,4686976814588.38,5.59781311101946,,30.2727334377031,6977886457773.98,BEA
2007,4438516931842.86,30.9966844491382,,29.3732794787521,6120054476892.91,BEA
2006,3388266619500.74,13.0360076458694,,29.4159435498675,5615778138591.88,BEA
2005,2997510872920.99,1.02397456876923,,29.048939040327,5398439345973.27,BEA
2004,2967128234378.19,36.9346227308687,,28.4357803978371,5110322209181.8,BEA
2003,2166821053145.76,-17.5593544908532,,28.0199787831788,4636228871376.07,BEA
2002,2628340716843.8,38.4952778402945,,27.4862070939545,4271471626603.74,BEA
2001,1897783634092.32,-2.7652254656624,,28.0501270089236,4188781793731.54,BEA
2000,1951754033658.13,-3.4075444017456,,28.6191876679494,4474027554147.62,BEA
1999,2020607118402.53,-7.46290558730787,,28.609768643771,4163986776703.04,BEA
1998,2183564473497.65,-24.426719098694,,29.2703115632357,3649988624832.89,BEA
1997,2889333964935.64,-3.43187217281263,,30.5188555097063,4093366210542.8,BEA
1996,2992016134046.03,-9.68076014617576,,31.5397908318145,4290002018912.27,BEA
1995,3312711819639.33,,,30.9972183107294,4451813744967.91,BEA
1994,,,,30.899079933925,3915256498326.74,BEA
1993,,,,30.9674315237283,3447764887181.75,BEA
1992,,,,31.5345067307793,3057201259063.65,BEA
1991,,,,32.3187803988047,2775571382513.13,BEA
1990,,,,32.387500878281,2475346923915.46,BEA
1989,,,,31.6022716524602,2366524870023.64,BEA
1988,,,,31.1564812615573,2255950813467.95,BEA
1987,,,,29.5538455449817,1894178006691.18,BEA
1986,,,,28.7342357051131,1628326115991.9,BEA
1985,,,,28.4861961043762,1260915058051.71,BEA
1984,,,,28.4778028046052,1202899310476.42,BEA
1983,,,,28.8131289368379,1143665557671.14,BEA
1982,,,,29.5421004782343,1078242508125.31,BEA
1981,,,,30.1833364328344,1080552518913.69,BEA
1980,,,,30.8602778209742,974529646967.984,BEA
1979,,,,31.0385659754746,896662762283.585,BEA
1978,,,,30.2504090809527,821251181203.699,BEA
1977,,,,29.3240084761982,653912803472.536,BEA
1976,,,,29.9156904348261,552260317310.825,BEA
1975,,,,30.824343678124,499670882455.074,BEA
1974,,,,31.9699984539464,442511569636.382,BEA
1973,,,,32.762772464823,380601584198.559,BEA
1972,,,,31.2973127956701,291921288847.099,BEA
1971,,,,30.9461512731536,234630150749.244,BEA
1970,,,,31.3322345111998,210852580234.558,BEA
1969,,,,29.6267303781419,193764191166.107,BEA
1968,,,,27.7554307547953,179850191585.118,BEA
1967,,,,29.3915476944927,171198916665.591,BEA
1966,,,,34.474693308543,,BEA
1965,,,,33.9634948823045,,BEA
1964,,,,32.3509153242964,,BEA
1963,,,,30.2412133028787,,BEA
1962,,,,28.5229261466328,,BEA
1961,,,,32.5501829327215,,BEA
1960,,,,51.4593138109719,,BEA
2021,,,,,,EMU
2020,2586130123089.13,-8.85156228033307,2563664729900.77,21.8852241621303,6741253416001.37,EMU
2019,2837273120404.92,5.66961325203491,2757873344442.53,22.1378490500813,7140553452361.54,EMU
2018,2685041643559.04,3.37953883382222,2586185680494.18,20.9530963374273,7348990307630.58,EMU
2017,2597266029475.25,5.17617024839576,2508626626089.63,20.6033112386139,6826031601399.91,EMU
2016,2469443433185.73,3.78296125308589,2415055995364.16,20.2597232195844,6487326417423.04,EMU
2015,2379430499351.17,4.73696695632515,2321601550846.99,19.8862212417981,6347043747483.17,EMU
2014,2271815356600.29,3.34126434493515,2216259119953.44,19.4794178016543,7436939447464.83,EMU
2013,2198362262162.16,-0.875108525948306,2184917124632.41,19.5264203429364,7336051127087.45,EMU
2012,2217770157899.88,-7.63747158084399,2236692573631.69,20.1248987843277,7064384985128.55,EMU
2011,2401157910960.69,3.66109401162964,2305878321520.49,20.632515625234,7596965258760.51,EMU
2010,2316354012906.04,4.34014440000037,2264307519681.28,20.5601980340503,7066203279052.11,EMU
2009,2220002690456.34,-15.9512966770273,2266145449069.83,21.0267468945205,7263194597885.69,EMU
2008,2641328899418.67,-1.60444895745826,2541001613260.61,22.8270950243565,7798699514999.86,EMU
2007,2684398706478.8,6.16891951254294,2565438908089.2,23.1446846399466,7049521794950.2,EMU
2006,2528422365795.72,6.4793143141312,2440652478891.63,22.6465584580911,6195533692112.93,EMU
2005,2374566724139.93,1.80239321722905,2317188301441.41,21.9753745606325,5879001808747.37,EMU
2004,2332525443751.61,2.52639460360456,2255300547513.41,21.630161053471,5654454196037.14,EMU
2003,2275048735274.26,1.17359798500959,2203195067024.68,21.5278742651305,4955130517188.08,EMU
2002,2248658524145.15,-2.16786028495402,2180345700296.14,21.6395308177071,4007988265220.58,EMU
2001,2298486500136.64,0.666476332969282,2208394197826.17,22.3365811112681,3698000447198.58,EMU
2000,2283269052285.15,5.39544485336938,2183732996707.47,22.7747335148935,3653431044543.5,EMU
1999,2166383049534.76,5.49698538013239,2085332105005.01,22.3461475024084,3999272985114.24,EMU
1998,2053502326847.29,6.88097904145435,1968457816582.26,21.7818927344426,4005049882467.73,EMU
1997,1921298200356.89,3.87372671791294,1856291165866.86,21.3438405372633,3907986321240.59,EMU
1996,1849647895636.31,-0.636680250568773,1806037651827.91,21.4391765038183,4298690263168.32,EMU
1995,1861499696568.76,4.69735662494743,1769532048395.67,21.6253051159766,4223611581640.79,EMU
1994,1777981561881.38,5.17465293510566,1715876528540.2,21.6581341339795,3688147184839.54,EMU
1993,1690503854553.65,-7.8850487731595,1678404119984.85,21.8030954282044,3511915244096.03,EMU
1992,1835211148720.74,-1.34185158069376,1786422389491.24,23.1315491523027,3834293545098.65,EMU
1991,1860171894693.3,1.55383886993235,1782234550874.65,23.6866992165838,3458242275076.83,EMU
1990,1831710071616.07,5.85691330314589,1752550880908.6,23.9381368049919,3323406694166.95,EMU
1989,1730364143880.28,7.96717882506681,1658292644112.2,23.5514564612969,2664611052073.15,EMU
1988,1602676074998.58,9.4710380810004,1549036429163.72,22.9506268115417,2606285904295.03,EMU
1987,1464018340460.71,4.14477989258143,1434342375018.11,22.2325438404141,2397077380581.31,EMU
1986,1405752973860.77,5.93825493812386,1373705356768.95,21.8679835499283,1927805939709.05,EMU
1985,1326955002875.81,2.04900023332044,1320860609244.44,21.9803657193078,1391410995741.92,EMU
1984,1300311614853.57,2.77726553157247,1291132047436.83,22.1385740824783,1356132772654.47,EMU
1983,1265174363346.07,-0.493160068406368,1290500042914.77,22.807898377241,1422155734641.8,EMU
1982,1271444620506.31,-1.3797133887533,1294355601969.37,23.4206294879489,1461927536308.55,EMU
1981,1289232331597.49,-9.62658419762478,1330520678176.06,24.5044729049494,1508468579565.3,EMU
1980,1426561472918.91,2.61581273060536,1374558500299.79,25.243793376121,1715993152403.75,EMU
1979,1390196534976.56,7.24604752016927,1331792192173.1,24.5147142036437,1514139767029.56,EMU
1978,1296268316755.55,0.608608604725404,1283697748618.2,24.3620370323396,1243050801389.32,EMU
1977,1288426840140.86,0.205055554424675,1252648788047.83,24.4927464897884,1026703147558.25,EMU
1976,1285790255803.09,8.92928090833178,1218278657662.78,24.5478176835712,900468849569.48,EMU
1975,1180389923702.08,-11.9743593473699,1194816973696.16,25.1854677501734,864766786107.118,EMU
1974,1340961468670.45,-0.358769484601495,1248243285080.59,26.2490491462192,725872206395.029,EMU
1973,1345789751626.18,8.56701535814474,1275946391322.08,26.9981477194835,639839314979.295,EMU
1972,1239593579308.27,4.27995526651775,1215833104273.6,27.1981943204351,496794923453.271,EMU
1971,1188717022499.79,-0.414918875685373,1157267906298.05,27.4040576886354,411193100543.669,EMU
1970,1193669783745.91,,1105761403298.35,27.1956336321748,362507727688.701,EMU
1969,,,,,,EMU
1968,,,,,,EMU
1967,,,,,,EMU
1966,,,,,,EMU
1965,,,,,,EMU
1964,,,,,,EMU
1963,,,,,,EMU
1962,,,,,,EMU
1961,,,,,,EMU
1960,,,,,,EMU
2021,,,,,,BEC
2020,4600347755623.58,-7.88843773115514,4580397285839.34,21.7266457368279,11735074691605.1,BEC
2019,4994321714136.82,4.30183283386228,4857893319087.68,21.8883145777571,12505979747443.3,BEC
2018,4788335524354.64,3.0912122722298,4656599908940.62,21.186513146973,12715736135211.8,BEC
2017,4644756249165.28,4.76295282815225,4533513542572.72,21.1351220990778,11956920923770.2,BEC
2016,4433586610320.45,2.41145967966661,4343480084736.83,20.8018998029385,11370016121792.1,BEC
2015,4329189940450.3,2.72972529836211,4205652203642.43,20.502094134642,11424878045528.5,BEC
2014,4214155083036.45,3.86823063911245,4054575962529.65,20.1828859750436,13322359229989.4,BEC
2013,4057212736855.43,-0.413319661025753,3963528543100.78,20.2039391310353,13212845999186.4,BEC
2012,4074051593090.01,-4.28944394776296,3957746408964.17,20.4458011838019,12627124135351.1,BEC
2011,4256637680452.37,5.45164362479562,3981481627982.7,20.6878713642241,13040272519745.0,BEC
2010,4036577841875.83,6.35428041669026,3844074860284.62,20.5221795634976,11852498580257.1,BEC
2009,3795407035862.35,-18.0151962378438,3787687669359.36,20.906221499978,11691111176633.9,BEC
2008,4629403086544.05,-0.344046714267137,4297260512709.58,22.6820946250865,13000105412253.6,BEC
2007,4645385382316.96,7.66855762461675,4286215305030.87,22.7556455966844,11822783610193.6,BEC
2006,4314523649989.77,8.05749370452557,3999269814830.97,22.0245020053425,10213056855449.5,BEC
2005,3992803740004.82,3.53898849877558,3739552358059.15,21.3515204250214,9558987578467.92,BEC
2004,3856328710466.44,3.71196986498299,3575335864810.99,21.0502602300171,9001100446318.84,BEC
2003,3718306301082.49,2.27484552179298,3426152376876.7,20.840836518964,7759840197912.98,BEC
2002,3635601972422.62,-1.30609001005497,3343798394471.03,20.8989424302251,6383472119687.82,BEC
2001,3683714600822.9,1.66525353001121,3342618737616.1,21.4249175154653,5849530427837.75,BEC
2000,3623376200734.58,7.00780431825147,3320974627056.27,21.7984840725306,5810185130069.88,BEC
1999,3386085925058.62,3.92783168532742,3147476448584.44,21.4579142904892,6195627234522.03,BEC
1998,3258112740493.81,4.09570464535601,3018152515899.66,21.2181255959417,6253576027503.98,BEC
1997,3129920443493.69,3.72352320573486,2865904621268.34,20.817604442805,6079548478368.2,BEC
1996,3017560864458.41,-0.341074859643513,2788998764490.94,21.111328085967,6377537693512.17,BEC
1995,3027888229989.01,3.16460188544568,2735425594367.64,21.204656340856,6210911203682.18,BEC
1994,2935006944873.58,1.24796122426602,2657489978009.52,21.3761408829168,5470361300267.36,BEC
1993,2898830662251.55,-10.6711144706436,2665792459466.53,21.3887375238894,5231974678040.78,BEC
1992,3245121267407.84,-9.28979394009612,2869994266807.61,22.7587303541275,5634418387956.32,BEC
1991,3577459922497.36,-2.89033562783202,3092460586854.44,23.4097226015308,5252937487866.24,BEC
1990,3683938097846.7,4.10676348666934,3218028273250.62,24.4702878984629,5090178345469.85,BEC
1989,3538615527432.5,7.08033238373822,3094583454615.85,24.7572988161931,4147362925304.4,BEC
1988,3304636293760.6,9.27961115832407,2908070844866.57,23.9710824923124,4151671557097.42,BEC
1987,3024019081631.66,4.20367123020861,2688041646896.14,23.082180917755,3758705570031.84,BEC
1986,2902027391099.24,6.2484132616266,2559713853398.81,22.5240263952762,3021975585425.7,BEC
1985,2731360687668.13,2.7760697322351,2457840895548.88,22.5013504497236,2227494977153.22,BEC
1984,2657584294460.97,3.47530452457528,2390096239228.03,22.5588856541685,2156970429123.5,BEC
1983,2568327106328.83,0.829144451512789,2347703341778.99,22.8760027793558,2259076333640.57,BEC
1982,2547207080155.18,0.260437456144373,2328263875958.83,23.3033974421957,2332174928608.49,BEC
1981,2540590431065.47,-9.30537657730656,2363511675492.37,24.1073517809822,2416515553513.77,BEC
1980,2801258040650.03,1.27057371498498,2451753648682.99,25.128395101963,2690272619089.19,BEC
1979,2766112541767.43,7.20169885546301,2398264033138.04,24.6599931223438,2356582165805.61,BEC
1978,2580287972392.03,-0.0067916036950777,2315289560275.74,24.6800588499959,1922854801176.91,BEC
1977,2580463227227.92,-0.123268400986703,2271071083624.22,24.9207536687634,1582825872831.98,BEC
1976,2583648048864.88,8.15253338279787,2227139823005.39,25.1415842224828,1397670965976.21,BEC
1975,2388892768438.67,-12.1385889043151,2188931227266.36,25.6819826534118,1351456955134.6,BEC
1974,2718932849640.97,-0.563709376371563,2280517714998.14,26.7629090630899,1135988198933.6,BEC
1973,2734346617908.62,9.25400773444221,2331460873897.42,27.2534058831269,999971443987.546,BEC
1972,2502742622087.46,2.9668377774686,2218092895651.52,27.0777115951509,793658573244.294,BEC
1971,2430629779557.16,-0.0444401757400925,2127184518516.01,27.1736317383396,661628558286.889,BEC
1970,2431710435948.38,,2033976343885.21,26.8458564831913,584577314158.96,BEC
1969,,,,,,BEC
1968,,,,,,BEC
1967,,,,,,BEC
1966,,,,,,BEC
1965,,,,,,BEC
1964,,,,,,BEC
1963,,,,,,BEC
1962,,,,,,BEC
1961,,,,,,BEC
1960,,,,,,BEC
2021,,,,,,EUU
2020,3067804001686.77,-8.20548295212261,3034580106928.99,21.943982276454,7897091437616.17,EUU
2019,3342034034654.48,5.12674463264679,3239504707816.28,22.1708144090401,8317912834750.88,EUU
2018,3179052149225.04,3.84744768087945,3047035584474.82,21.12697671088,8540294972613.3,EUU
2017,3061271336195.17,5.37913084017761,2945906116180.99,20.7656149122654,7913196029885.92,EUU
2016,2905007198093.16,3.33458331087793,2830073347675.99,20.4324142884827,7484796937471.0,EUU
2015,2811263281871.05,5.00957964376767,2739549698572.91,20.215200550503,7322548447821.39,EUU
2014,2677149352857.07,3.93879916040819,2608177708217.22,19.7923798526452,8566484308007.37,EUU
2013,2575697789932.55,-0.846535019779665,2554543238395.26,19.7694735666673,8457153580354.9,EUU
2012,2597688129654.74,-7.05504627099376,2606387280559.33,20.3484904194677,8138777241349.99,EUU
2011,2794867311708.66,3.98225414752949,2677472800107.43,20.8176220868017,8731659387204.29,EUU
2010,2687831048308.8,4.49115607481185,2621184513413.39,20.7225815990367,8094241731846.18,EUU
2009,2572304823945.49,-16.3755441128174,2627373303139.81,21.2702142427796,8248880085541.17,EUU
2008,3076019803842.76,-1.16727162801877,2958272833577.92,23.2381574144457,8942819332830.6,EUU
2007,3112349375062.69,7.03129514713578,2963168536632.01,23.4341060486006,8028859375945.75,EUU
2006,2907887240628.22,7.29772987082677,2791835925643.76,22.7639000057279,7008128276700.66,EUU
2005,2710110683729.24,2.09226602992045,2632535042674.63,22.0219104354291,6627860018304.57,EUU
2004,2654570017022.62,3.32177207877753,2550705076914.14,21.657392389606,6329519758596.66,EUU
2003,2569226179162.56,1.44116216505721,2482561012853.96,21.5542778177123,5530824094827.43,EUU
2002,2532725497547.15,-1.9743632948241,2450699157732.28,21.655107669925,4488263334055.86,EUU
2001,2583737869680.6,0.532628732656732,2479176647417.07,22.3555383249822,4127580595999.22,EUU
2000,2570049049996.94,5.69134088862305,2453115845844.09,22.8001344577754,4070405105211.96,EUU
1999,2431655259918.83,4.91072798120018,2339767584013.89,22.3726279415407,4431663376347.33,EUU
1998,2317832796236.6,6.9475902270899,2214261276652.94,21.8523852415468,4445891167068.82,EUU
1997,2167260422899.64,4.24613313784509,2086204632690.51,21.3891341433259,4327344135292.75,EUU
1996,2078983994575.47,0.0820622567063509,2020278091086.81,21.401488769022,4740248055604.48,EUU
1995,2077279332277.31,5.21765147843504,1968289937655.66,21.4989659187894,4636046780936.02,EUU
1994,1974268863721.09,6.01278555243681,1899055167912.71,21.494195510632,4043330082640.36,EUU
1993,1862293169105.12,-7.77667955805612,1847479655847.49,21.6177865529955,3842917476485.01,EUU
1992,2019329991786.04,-1.41739287512928,1968678179410.39,23.0261446596137,4204964050903.79,EUU
1991,2048363347936.45,0.11538616708539,1968502850662.14,23.6512835678024,3801088757909.1,EUU
1990,2046002544022.43,5.45822335852222,1959584150296.64,24.1088341738299,3672119718252.74,EUU
1989,1940107161739.98,8.06377690461532,1863506197655.41,23.7467017617683,2952625567595.38,EUU
1988,1795335326334.61,9.04781667613781,1739774009068.98,23.0779930830891,2890914440912.07,EUU
1987,1646374389747.38,4.05951685439729,1616965338063.8,22.3972475688504,2662406888158.73,EUU
1986,1582146870863.36,5.86954610662424,1547922136650.71,22.0213242258731,2140858803140.91,EUU
1985,1494430578997.61,2.67012827790461,1485611167676.43,22.1379274211387,1548336200390.33,EUU
1984,1455565123043.9,3.35410247972756,1445530119768.82,22.1864795448781,1506682253094.81,EUU
1983,1408328347033.34,-0.372636519785047,1437812642128.97,22.7693037064525,1575081539624.48,EUU
1982,1413595921679.71,-1.13880211547715,1438929830198.74,23.331406126992,1624748154972.4,EUU
1981,1429879418749.2,-9.842619844697,1474498108891.2,24.3294357665036,1681782451738.52,EUU
1980,1585981553907.32,2.48400946056178,1526638845059.34,25.1557604223254,1909022744587.48,EUU
1979,1547540501445.39,7.47410482421138,1482564836297.37,24.4905911392422,1689187669631.65,EUU
1978,1439919414985.22,0.0386679620868478,1429542579480.07,24.3422573388537,1390818791386.02,EUU
1977,1439362842706.91,-0.478688723728823,1400089126639.32,24.5795397073935,1153740497959.53,EUU
1976,1446286050945.65,8.63367005622979,1365799763881.59,24.6623495841742,1015360664267.65,EUU
