"rowname","Estimate","Std. Error","t value","Pr(>|t|)","model","sector_industry","number_of_observations","r2","log_t_index"
"cl",0.556762626496313,0.20073250808192,2.77365451075366,0.00556552011949539,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",FALSE
"smcntry",5.33061033056051,3.63778341573053,0,0,"fast_ppmlModel_all_sample","Services",73970,"0.999834002870616",FALSE
"log(distance)",-0.735753971240604,0.0422017360810599,-17.4342109961398,0.00000000000000000000000000000000000000000000000000000000000000000635551647010168,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",FALSE
"contiguity",0.105328352400088,0.0854727704682582,1.23230301092444,0.217900253936939,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",FALSE
"colony_of_destination_ever | colony_of_origin_ever",0.0327222494374774,0.120856339930206,0.270753271664311,0.786593210846284,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",FALSE
"agree_eia",0.45673879131091,0.0834080823644822,5.47595362899032,0.0000000458835676339674,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",FALSE
"member_eu_joint",-0.567867187339781,0.15966142783434,-3.55669616038373,0.000379412342534765,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",FALSE
"member_wto_joint",0.133026041908104,0.406059718925279,0.327602162214429,0.743227716220886,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",FALSE
"cl",0.549084591815429,0.200426712161607,2.73957790303267,0.00617604552226421,"fast_ppmlModel_only_international","Services",72337,"0.873036688223996",FALSE
"log(distance)",-0.72771163296616,0.0437088475612214,-16.649069320505,0.00000000000000000000000000000000000000000000000000000000000237457940185142,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",FALSE
"contiguity",0.0834878642518033,0.0858133134507962,0.972901067381273,0.330657621948031,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",FALSE
"colony_of_destination_ever | colony_of_origin_ever",-0.0526406119390971,0.124053404666234,-0.424338308817293,0.671340497068252,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",FALSE
"agree_eia",0.308973751104154,0.0697392943799284,4.43041120291403,0.00000964111821278825,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",FALSE
"member_eu_joint",-0.374891678319472,0.138424161177625,-2.70828210285062,0.00679022850448667,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",FALSE
"member_wto_joint",0.427482806026731,0.451503520673936,0.946798389054974,0.343795135807908,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",FALSE
"cl",0.608276905446762,0.204481159804427,2.97473325184843,0.00294886632319296,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",FALSE
"smcntry",5.16939108337704,3.75828182074829,0,0,"fast_ppmlModel_FEVD_all","Services",63580,"0.999843569167508",FALSE
"log(distance)",-0.731713046587071,0.044185285318777,-16.5601068615511,0.0000000000000000000000000000000000000000000000000000000000102107805772448,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",FALSE
"contiguity",0.0869332460103475,0.0859405886817102,1.0115505065053,0.311811304627208,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",FALSE
"colony_of_destination_ever | colony_of_origin_ever",-0.0344793743869708,0.124782447927065,-0.27631589987018,0.782319043607699,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",FALSE
"agree_eia",0.329669680977507,0.0791301436310552,4.16617063801368,0.0000315987857683083,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",FALSE
"member_eu_joint",-0.425913719261597,0.150982718732301,-2.82094350159875,0.00481074483327093,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",FALSE
"member_wto_joint",0.325139205382458,0.525845571393912,0.618316903422004,0.536399997921024,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",FALSE
"cl",0.603321583221614,0.204016011894691,2.95722662951101,0.00312149863556822,"fast_ppmlModel_FEVD","Services",62174,"0.881303215940129",FALSE
"(Intercept)",1.76565954322887,0.0810726194007316,21.7787405449605,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000836937529930631,"model_step_2_all","Services",63936,"0.116876013171436",FALSE
"norm_t_index",8.71674803839813,0.287848308334216,30.2824362208072,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122118997359147,"model_step_2_all","Services",63936,"0.116876013171436",FALSE
"iso_hhi.y",1.33647220165203,0.109167963743821,12.2423479912868,0.000000000000000000000000000000000679599504107103,"model_step_2_all","Services",63936,"0.116876013171436",FALSE
"(Intercept)",1.0053342672092,0.0788524204541313,12.7495676279716,0.00000000000000000000000000000000000148086356398394,"model_step_2","Services",62740,"0.116315304187137",FALSE
"norm_t_index",8.67498146244526,0.322668796808146,26.8850956406648,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000484450148876336,"model_step_2","Services",62740,"0.116315304187137",FALSE
"iso_hhi.y",1.19010720037846,0.106892803913778,11.1336512543765,0.00000000000000000000000000021411173913762,"model_step_2","Services",62740,"0.116315304187137",FALSE
"(Intercept)",1.28087759378807,0.0923478849786052,13.8701345903571,0.000000000000000000000000000000000000000000921954691510826,"model_pesaran_all","Services",4428,"0.24483454105915",FALSE
"norm_t_index",9.43834615378071,0.32720651038677,28.845227262209,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206289561415907,"model_pesaran_all","Services",4428,"0.24483454105915",FALSE
"iso_hhi.y",1.81956442112753,0.127167776056219,14.3083765208187,0.00000000000000000000000000000000000000000000249470450862182,"model_pesaran_all","Services",4428,"0.24483454105915",FALSE
"(Intercept)",0.57850936276791,0.0877087704230344,6.59579834465425,0.0000000000478647597110026,"model_pesaran","Services",4359,"0.247408471355483",FALSE
"norm_t_index",9.37915704320732,0.329223936496747,28.4886850664942,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133459845894207,"model_pesaran","Services",4359,"0.247408471355483",FALSE
"iso_hhi.y",1.64725166693242,0.121824336503299,13.5215320207208,0.0000000000000000000000000000000000000000919422557389841,"model_pesaran","Services",4359,"0.247408471355483",FALSE
"(Intercept)",3.15186060530209,0.0522432331272009,60.3305043856684,0,"TSFE_all","Services",4428,"0.845846153952601",FALSE
"norm_t_index",4.69109763710924,0.0330483113195365,141.94666685847,0,"TSFE_all","Services",4428,"0.845846153952601",FALSE
"iso_hhi.y",1.14745075364587,0.0786173817475242,14.5953824477499,0.0000000000000000000000000000000000000000000000475110340287007,"TSFE_all","Services",4428,"0.845846153952601",FALSE
"(Intercept)",2.41536805282556,0.0553755429983692,43.6179569904478,0,"TSFE","Services",4359,"0.690631583203583",FALSE
"norm_t_index",4.66124509730262,0.0644741100176346,72.296385262669,0,"TSFE","Services",4359,"0.690631583203583",FALSE
"iso_hhi.y",1.07758242312869,0.0820639289167232,13.1310118507999,0.0000000000000000000000000000000000000137707813833844,"TSFE","Services",4359,"0.690631583203583",FALSE
"log(distance)",-0.687042167250908,0.0681995697957142,-10.0739956176979,0.0000000000000000000000131932088558423,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"contiguity",0.536176281302254,0.178740193521832,2.99975215835695,0.00271760506973859,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"colony_of_destination_ever | colony_of_origin_ever",0.15572527318578,0.186308443981384,0.83584656636035,0.403288026811969,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"agree_eia",-0.366481105375367,0.165074565580501,-2.22009431971909,0.0264647176929772,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"member_eu_joint",0.772632407645732,0.162028260375387,4.76850399958437,0.00000191787639660815,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"member_wto_joint",0.940331040210285,0.201122306581521,4.6754189338473,0.00000302413053755552,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"cl",0.725724170749299,0.398970821795751,1.81899059054706,0.0689829253247559,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"norm_t_index",4.64831367702168,0.166655775002434,27.8917047846304,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206205171880554,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"iso_hhi.y",0.0954835517580824,0.217302927243114,0.439402970633973,0.660391825310583,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"smcntry",12.6244888067416,2.16860146673528,0,0,"fast_ppmlModel_wo_importer_all","Services",63580,"0.999644870106966",FALSE
"log(distance)",-0.737411624829117,0.069784212191561,-10.5670265762245,0.0000000000000000000000000890311797946705,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
"contiguity",0.517271794833507,0.176412462311926,2.93217263709457,0.00338418180863662,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
"colony_of_destination_ever | colony_of_origin_ever",0.128529305071294,0.188017328227641,0.683603507628178,0.494263288680833,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
"agree_eia",-0.391547937037367,0.172219613667555,-2.27353858657002,0.0230440193713635,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
"member_eu_joint",0.776069755424114,0.177469092362115,4.37298543140454,0.0000125527965011487,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
"member_wto_joint",0.933804340619184,0.19627751689806,4.7575716025803,0.00000202517120937312,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
"cl",0.662742583566125,0.406962791601055,1.62850903631458,0.103492012719443,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
"norm_t_index",4.94026364411086,0.183432946768374,26.9322590687543,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163870533331325,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
"iso_hhi.y",0.082564726068009,0.216411954639062,0.381516474936484,0.702839352518687,"fast_ppmlModel_wo_importer","Services",62174,"0.55039761196523",FALSE
